clarify         ,-aɪ          ,
moo             ,-u           ,
knit            ,-ɪt          ,
brutus          ,-utəs        ,
comprehend      ,-ɛnd         ,
pry             ,-aɪ          ,
generate        ,-eɪt         ,
allegiance      ,-idʒəns      ,
logo            ,-ɔɡoʊ        ,
thong           ,-ɑŋ          ,
racial          ,-eɪʃəl       ,
prototype       ,-oʊtətaɪp    ,
anthem          ,-ænθəm       ,
tar             ,-ɑr          ,
vintage         ,-ɪntɪdʒ      ,
mystic          ,-ɪstɪk       ,
fashionable     ,-æʃənəbəl    ,
norm            ,-ɔrm         ,
bummer          ,-əmər        ,
caliber         ,-æləbər      ,
tacky           ,-æki         ,
tennessee       ,-i           ,
fasten          ,-æsən        ,
dandy           ,-ændi        ,
incompetent     ,-ɑmpɪtənt    ,
pagan           ,-eɪɡən       ,
agriculture     ,-əltʃər      ,
utmost          ,-oʊst        ,
pep             ,-ɛp          ,
expel           ,-ɛl          ,
valiant         ,-æljənt      ,
anatomy         ,-ætəmi       ,
jensen          ,-ɛnzən       ,
fascism         ,-æʃɪzəm      ,
premature       ,-ʊr          ,
columbus        ,-əmbəs       ,
magistrate      ,-eɪt         ,
enlightenment   ,-aɪtənmənt   ,
fingerprint     ,-ɪnt         ,
destroyer       ,-ɔɪər        ,
lace            ,-eɪs         ,
anguish         ,-æŋgwɪʃ      ,
grail           ,-eɪl         ,
hallowed        ,-æloʊd       ,
uncertain       ,-ɜrtən       ,
assemble        ,-ɛmbəl       ,
voodoo          ,-udu         ,
godmother       ,-əðər        ,
obscene         ,-in          ,
vitamin         ,-aɪtəmɪn     ,
blasted         ,-æstɪd       ,
tinker          ,-ɪŋkər       ,
piles           ,-aɪlz        ,
imminent        ,-ɪmənənt     ,
churchill       ,-ɜrtʃɪl      ,
sleigh          ,-eɪ          ,
terrain         ,-eɪn         ,
amuse           ,-uz          ,
stirring        ,-ɜrɪŋ        ,
greene          ,-in          ,
clinical        ,-ɪnɪkəl      ,
quantity        ,-ɑntɪti      ,
xavier          ,-eɪ          ,
withdrawn       ,-ɔn          ,
ratio           ,-eɪʃoʊ       ,
pageant         ,-ædʒənt      ,
refined         ,-aɪnd        ,
starboard       ,-ɑrbəd       ,
giddy           ,-ɪdi         ,
clam            ,-æm          ,
operative       ,-eɪtɪv       ,
espresso        ,-ɛsoʊ        ,
sod             ,-ɑd          ,
mann            ,-ɑn          ,
starter         ,-ɑrtər       ,
fracture        ,-æktʃər      ,
whim            ,-ɪm          ,
nag             ,-æɡ          ,
hamburg         ,-æmbɜrg      ,
borrowing       ,-ɑroʊɪŋ      ,
barefoot        ,-ʊt          ,
domination      ,-eɪʃən       ,
massachusetts   ,-usɪts       ,
prominent       ,-ɑmənənt     ,
shiv            ,-ɪv          ,
miraculous      ,-ækjʊləs     ,
lingerie        ,-eɪ          ,
slay            ,-eɪ          ,
groan           ,-oʊn         ,
interpol        ,-oʊl         ,
consumption     ,-əmpʃən      ,
orderly         ,-ɔrdərli     ,
technician      ,-ɪʃən        ,
coo             ,-u           ,
thorn           ,-ɔRn         ,
heave           ,-iv          ,
considerate     ,-ɪdərɪt      ,
aa              ,-ɑɑ          ,
gestapo         ,-ɑpoʊ        ,
skinned         ,-ɪnd         ,
inject          ,-ɛkt         ,
afterlife       ,-aɪf         ,
surgical        ,-ɜrdʒɪkəl    ,
clarity         ,-ærɪti       ,
legged          ,-ɛgd         ,
envious         ,-ɛnviəs      ,
manufacture     ,-æktʃər      ,
blizzard        ,-ɪzərd       ,
hunk            ,-əŋk         ,
edo             ,-ɛdoʊ        ,
tours           ,-ʊr          ,
collision       ,-ɪʒən        ,
tyranny         ,-ɪrəni       ,
zipper          ,-ɪpər        ,
composer        ,-oʊzər       ,
orlando         ,-ændoʊ       ,
liberate        ,-eɪt         ,
titty           ,-ɪti         ,
mecca           ,-ɛkə         ,
resemblance     ,-ɛmbləns     ,
belgian         ,-ɛldʒən      ,
missionary      ,-ɛri         ,
viking          ,-aɪkɪŋ       ,
siege           ,-idʒ         ,
defect          ,-ɛkt         ,
boner           ,-oʊnər       ,
dispose         ,-oʊz         ,
rubble          ,-əbəl        ,
dread           ,-ɛd          ,
dominant        ,-ɑmənənt     ,
ownership       ,-ɪp          ,
disrespectful   ,-ɛktfəl      ,
clash           ,-æʃ          ,
fowler          ,-aʊlər       ,
rinse           ,-ɪns         ,
albanian        ,-eɪniən      ,
viva            ,-aɪvə        ,
gale            ,-eɪl         ,
shortage        ,-ɔrtɪdʒ      ,
anarchy         ,-ænərki      ,
mystical        ,-ɪstɪkəl     ,
lunchtime       ,-aɪm         ,
grunt           ,-ənt         ,
mambo           ,-æmboʊ       ,
soak            ,-oʊk         ,
modeling        ,-ɑdəlɪŋ      ,
alligator       ,-eɪtər       ,
brethren        ,-ɛðrɪn       ,
aquarium        ,-ɜriəm       ,
conrad          ,-ɑnræd       ,
masturbate      ,-eɪt         ,
profitable      ,-ɑfɪtəbəl    ,
hardship        ,-ɑrdʃɪp      ,
export          ,-oʊrt        ,
atheist         ,-eɪθiɪst     ,
archer          ,-ɑrtʃər      ,
trinity         ,-inɪti       ,
parting         ,-ɑrtɪŋ       ,
admirer         ,-aɪərər      ,
rhodes          ,-oʊdz        ,
northeast       ,-ist         ,
plumbing        ,-əmɪŋ        ,
malaria         ,-ɜriə        ,
mainstream      ,-im          ,
dilemma         ,-ɛmə         ,
duct            ,-əkt         ,
respectful      ,-ɛktfəl      ,
closure         ,-oʊʒər       ,
concubine       ,-aɪn         ,
graceful        ,-eɪsfəl      ,
decay           ,-eɪ          ,
graphic         ,-æfɪk        ,
lakh            ,-æk          ,
mitzvah         ,-ɑ           ,
subconscious    ,-ɑnʃəs       ,
inferior        ,-iriər       ,
resent          ,-ɛnt         ,
lao             ,-aʊ          ,
meow            ,-aʊ          ,
glamorous       ,-æmərəs      ,
cox             ,-ɑks         ,
venue           ,-ɛnju        ,
yahoo           ,-u           ,
monopoly        ,-ɑpəli       ,
tyre            ,-aɪər        ,
alignment       ,-aɪnmənt     ,
frenchman       ,-ɛntʃmən     ,
iceland         ,-aɪslənd     ,
maine           ,-eɪn         ,
earring         ,-ɪŋ          ,
withdrawal      ,-ɔəl         ,
hoax            ,-oʊks        ,
shred           ,-ɛd          ,
sage            ,-eɪdʒ        ,
ranking         ,-æŋkiŋ       ,
powerless       ,-aʊərlɪs     ,
masturbation    ,-eɪʃən       ,
drilling        ,-ɪlɪŋ        ,
wed             ,-ɛd          ,
chaotic         ,-ɑtɪk        ,
lei             ,-eɪi         ,
immunity        ,-unɪti       ,
washroom        ,-um          ,
indication      ,-eɪʃən       ,
mater           ,-eɪtər       ,
flank           ,-æŋk         ,
accusation      ,-eɪʃən       ,
strategic       ,-idʒɪk       ,
pedal           ,-ɛdæl        ,
redeem          ,-im          ,
maze            ,-eɪz         ,
honk            ,-ɑŋk         ,
aurora          ,-oʊrə        ,
certified       ,-aɪd         ,
thrash          ,-æʃ          ,
maxwell         ,-ækswəl      ,
obsessive       ,-ɛsɪv        ,
confrontation   ,-eɪʃən       ,
floss           ,-ɔs          ,
wink            ,-ɪŋk         ,
chunk           ,-əŋk         ,
piercing        ,-irsɪŋ       ,
tamil           ,-ɑməl        ,
antarctica      ,-ɑrktɪkə     ,
brink           ,-ɪŋk         ,
redneck         ,-ɛk          ,
anus            ,-eɪnəs       ,
colombia        ,-əmbiə       ,
senseless       ,-ɛnslɛs      ,
straightforward ,-ɔrwərd      ,
accidental      ,-ɛntəl       ,
crater          ,-eɪtər       ,
bulletin        ,-ʊlɪtən      ,
spat            ,-æt          ,
perverted       ,-ɜrtɪd       ,
lair            ,-ɜR          ,
jericho         ,-oʊ          ,
burton          ,-ɜrtən       ,
traveler        ,-ævələr      ,
charter         ,-ɑrtər       ,
voluntary       ,-əri         ,
coyote          ,-oʊti        ,
sliding         ,-aɪdɪŋ       ,
newborn         ,-ubɔrn       ,
goblin          ,-ɑblɪn       ,
infinity        ,-ɪnɪti       ,
specs           ,-ɛks         ,
sphere          ,-ir          ,
meredith        ,-ɛrɪdɪθ      ,
outdoors        ,-oʊrz        ,
quits           ,-ɪts         ,
aerial          ,-ɜriəl       ,
brittany        ,-ɪtəni       ,
rift            ,-ɪft         ,
icon            ,-aɪkɑn       ,
sesame          ,-ɛsəmi       ,
transaction     ,-ækʃən       ,
decree          ,-i           ,
distinction     ,-ɪŋkʃən      ,
dew             ,-u           ,
blacksmith      ,-ɪθ          ,
irrational      ,-æʃənəl      ,
boulevard       ,-ɑrd         ,
fatima          ,-ætɪmə       ,
nauseous        ,-ɔʃəs        ,
havoc           ,-ævək        ,
slain           ,-eɪn         ,
gardening       ,-ɑrdnɪŋ      ,
lakshmi         ,-əkʃmi       ,
alabama         ,-æmə         ,
scot            ,-ɑt          ,
prestige        ,-iʒ          ,
stylish         ,-aɪlɪʃ       ,
fuller          ,-ʊlər        ,
quebec          ,-ɛk          ,
desired         ,-aɪərd       ,
observer        ,-ɜrvər       ,
memorable       ,-ɛmərəbəl    ,
apocalypse      ,-ɑkəlɪps     ,
charcoal        ,-oʊl         ,
dairy           ,-ɜri         ,
hurrah          ,-ɑ           ,
contrast        ,-æst         ,
milton          ,-ɪltən       ,
pike            ,-aɪk         ,
reactor         ,-ækt         ,
willow          ,-ɪloʊ        ,
intervene       ,-in          ,
compatible      ,-ætəbəl      ,
goody           ,-ʊdi         ,
rhea            ,-iə          ,
liaison         ,-ɔŋ          ,
utah            ,-utɔ         ,
stressful       ,-ɛsfəl       ,
duo             ,-uoʊ         ,
hawaiian        ,-aɪən        ,
scoot           ,-ut          ,
northwest       ,-ɛst         ,
mayonnaise      ,-eɪz         ,
puberty         ,-ubərti      ,
pup             ,-əp          ,
circumstance    ,-æns         ,
ballroom        ,-um          ,
illiterate      ,-ɪtərɪt      ,
molten          ,-oʊltən      ,
yam             ,-æm          ,
reich           ,-aɪk         ,
boundary        ,-aʊndəri     ,
spank           ,-æŋk         ,
typewriter      ,-aɪtər       ,
moth            ,-ɔθ          ,
thea            ,-iə          ,
hannibal        ,-ænəbəl      ,
formality       ,-ælɪti       ,
sentiment       ,-ɛntəmənt    ,
orthodox        ,-ɑks         ,
geography       ,-ɑgrəfi      ,
mating          ,-eɪtɪŋ       ,
redemption      ,-ɛmpʃən      ,
amulet          ,-æmjəlɪt     ,
chump           ,-əmp         ,
heist           ,-aɪst        ,
volleyball      ,-ɑlibəl      ,
indulge         ,-əldʒ        ,
menace          ,-ɛnɪs        ,
marital         ,-ærɪtəl      ,
catalogue       ,-əlɔɡ        ,
inflation       ,-eɪʃən       ,
trump           ,-əmp         ,
improvise       ,-aɪz         ,
burglar         ,-ɜrglər      ,
victorious      ,-oʊriəs      ,
overdue         ,-u           ,
auschwitz       ,-ɔʃvɪts      ,
blaze           ,-eɪz         ,
stale           ,-eɪl         ,
quarry          ,-ɔri         ,
dictator        ,-ɪkteɪtər    ,
pitcher         ,-ɪtʃər       ,
rattle          ,-ætəl        ,
havana          ,-ænə         ,
budge           ,-ədʒ         ,
truman          ,-umən        ,
joyful          ,-ɔɪfəl       ,
rosy            ,-oʊzi        ,
tally           ,-æli         ,
index           ,-ɪndɛks      ,
oppression      ,-ɛʃən        ,
indiana         ,-ænə         ,
verbal          ,-ɜrbəl       ,
hygiene         ,-aɪdʒin      ,
bowie           ,-ui          ,
mentality       ,-ælɪti       ,
cinnamon        ,-ɪnəmən      ,
geezer          ,-izər        ,
toaster         ,-oʊstər      ,
superstition    ,-ɪʃən        ,
cheesy          ,-izi         ,
cleanse         ,-ɛnz         ,
component       ,-oʊnənt      ,
assumption      ,-əmpʃən      ,
rite            ,-aɪt         ,
lambert         ,-æmbɛr       ,
quack           ,-æk          ,
applaud         ,-ɔd          ,
input           ,-ʊt          ,
cantonese       ,-əniz        ,
laurel          ,-ɛl          ,
stretcher       ,-ɛtʃər       ,
daft            ,-æft         ,
slogan          ,-oʊɡən       ,
grub            ,-əb          ,
blush           ,-əʃ          ,
harbour         ,-ɑrbər       ,
relay           ,-eɪ          ,
grizzly         ,-ɪzli        ,
hybrid          ,-aɪbrɪd      ,
platinum        ,-ætənəm      ,
underage        ,-əndərɪdʒ    ,
mischievous     ,-ɪstʃəvəs    ,
veal            ,-il          ,
marquis         ,-ɑrkwɪs      ,
wiener          ,-inər        ,
conceal         ,-il          ,
furry           ,-ɜri         ,
duchess         ,-ətʃɪs       ,
revolt          ,-oʊlt        ,
differ          ,-ɪfər        ,
oyster          ,-ɔɪstər      ,
capsule         ,-æpsəl       ,
flyer           ,-aɪər        ,
chimp           ,-ɪmp         ,
sarcastic       ,-æstɪk       ,
catcher         ,-ætʃər       ,
stuffy          ,-əfi         ,
captive         ,-æptɪv       ,
gibbs           ,-ɪbz         ,
chit            ,-ɪt          ,
garrison        ,-ærɪsən      ,
intersection    ,-ɛkʃən       ,
vineyard        ,-ɑrɑ         ,
moody           ,-udi         ,
eyesight        ,-aɪt         ,
phenomenal      ,-ɑmənəl      ,
margarita       ,-itə         ,
cardboard       ,-oʊrd        ,
christie        ,-ɪsti        ,
mayhem          ,-eɪhɛm       ,
grin            ,-ɪn          ,
titan           ,-aɪtən       ,
thrilling       ,-ɪlɪŋ        ,
malaysia        ,-eɪʒə        ,
revenue         ,-u           ,
sighted         ,-aɪtɪd       ,
scanner         ,-ænər        ,
boob            ,-ub          ,
initiate        ,-eɪt         ,
supervision     ,-ɪʃən        ,
seaside         ,-aɪd         ,
devote          ,-oʊt         ,
decisive        ,-aɪsɪv       ,
dakota          ,-oʊtə        ,
wolfe           ,-ʊlf         ,
wedded          ,-ɛdɪd        ,
rotation        ,-eɪʃən       ,
adultery        ,-əltəri      ,
quarantine      ,-in          ,
masked          ,-æskt        ,
puck            ,-ək          ,
trustworthy     ,-ɜrði        ,
wrench          ,-ɛntʃ        ,
grandchild      ,-aɪld        ,
probable        ,-ɑbəbəl      ,
stein           ,-aɪn         ,
stallion        ,-ɔlwərt      ,
seafood         ,-ud          ,
cabaret         ,-eɪ          ,
tasting         ,-eɪstiŋ      ,
analyst         ,-ænəlɪst     ,
insured         ,-ʊrd         ,
vortex          ,-ɔrtɛks      ,
gauge           ,-eɪdʒ        ,
cling           ,-ɪŋ          ,
merle           ,-ɜrl         ,
skinner         ,-ɪnər        ,
penn            ,-ɛn          ,
peg             ,-ɛɡ          ,
electronics     ,-ɑnɪks       ,
chandler        ,-ændlər      ,
racer           ,-eɪsər       ,
modesty         ,-ɑdɪsti      ,
neptune         ,-ɛptjun      ,
para            ,-ɑ           ,
philippines     ,-inz         ,
combo           ,-ɑmboʊ       ,
craving         ,-eɪvɪŋ       ,
instruction     ,-əkʃən       ,
catering        ,-eɪtəriŋ     ,
bronx           ,-ɑŋks        ,
barb            ,-ɑrb         ,
truthful        ,-uθfəl       ,
backside        ,-aɪd         ,
insolent        ,-ɪnsələnt    ,
prostate        ,-ɑsteɪt      ,
allied          ,-aɪd         ,
flap            ,-æp          ,
peacock         ,-ɑk          ,
